LGDNG_CD,CTPV_NM,CTGG_NM,EMD_NM,LA,LNGT
4725045000,경상북도,상주시,공검면,36.512074,128.158606
4725046000,경상북도,상주시,이안면,36.579451,128.145579
4725047000,경상북도,상주시,화남면,36.448269,127.905539
4728010100,경상북도,문경시,점촌동,36.598599,128.197805
4728010200,경상북도,문경시,영신동,36.581421,128.214147
4728010300,경상북도,문경시,흥덕동,36.604826,128.205841
4728010400,경상북도,문경시,우지동,36.620774,128.19623
4728010500,경상북도,문경시,창동,36.634772,128.193159
4728010600,경상북도,문경시,신기동,36.635542,128.171861
4728010700,경상북도,문경시,불정동,36.631749,128.131698
4728010800,경상북도,문경시,유곡동,36.620554,128.156543
4728010900,경상북도,문경시,공평동,36.609205,128.175151
4728011000,경상북도,문경시,모전동,36.590905,128.187254
4728011100,경상북도,문경시,윤직동,36.584898,128.201182
4728025000,경상북도,문경시,문경읍,36.737296,128.107044
4728025300,경상북도,문경시,가은읍,36.642696,128.062053
4728031000,경상북도,문경시,영순면,36.58208,128.235976
4728032000,경상북도,문경시,산양면,36.611747,128.258727
4728033000,경상북도,문경시,호계면,36.631206,128.20585
4728034000,경상북도,문경시,산북면,36.656076,128.2594
4728035000,경상북도,문경시,동로면,36.773377,128.31498
4728036000,경상북도,문경시,마성면,36.692603,128.116688
4728037000,경상북도,문경시,농암면,36.600846,128.003709
4729010100,경상북도,경산시,삼남동,35.816202,128.738139
4729010200,경상북도,경산시,삼북동,35.81997,128.739036
4729010300,경상북도,경산시,서상동,35.818782,128.734483
4729010400,경상북도,경산시,신교동,35.814078,128.739456
4729010500,경상북도,경산시,상방동,35.81284,128.743571
4729010600,경상북도,경산시,백천동,35.801229,128.74264
4729010700,경상북도,경산시,옥곡동,35.810654,128.728929
4729010800,경상북도,경산시,사정동,35.814639,128.718766
4729010900,경상북도,경산시,옥산동,35.824666,128.715017
4729011000,경상북도,경산시,중산동,35.832943,128.721047
4729011100,경상북도,경산시,정평동,35.838351,128.727228
4729011200,경상북도,경산시,대평동,35.840991,128.731854
4729011300,경상북도,경산시,대정동,35.850837,128.731705
4729011400,경상북도,경산시,임당동,35.843655,128.744586
4729011500,경상북도,경산시,대동,35.83572,128.751331
4729011600,경상북도,경산시,계양동,35.830559,128.745096
4729011700,경상북도,경산시,중방동,35.827104,128.734004
4729011800,경상북도,경산시,조영동,35.836462,128.760528
4729011900,경상북도,경산시,남방동,35.810015,128.793978
4729012000,경상북도,경산시,내동,35.805018,128.78821
4729012100,경상북도,경산시,여천동,35.795216,128.788048
4729012200,경상북도,경산시,유곡동,35.789841,128.776943
4729012300,경상북도,경산시,신천동,35.812487,128.782882
4729012400,경상북도,경산시,점촌동,35.794368,128.769155
4729012500,경상북도,경산시,평산동,35.793437,128.755176
4729012600,경상북도,경산시,사동,35.80869,128.753083
4729012700,경상북도,경산시,삼풍동,35.824848,128.756364
4729012800,경상북도,경산시,갑제동,35.826314,128.769944
4729025000,경상북도,경산시,하양읍,35.91238,128.812331
4729025300,경상북도,경산시,진량읍,35.873941,128.81622
4729025600,경상북도,경산시,압량읍 ,35.843317,128.759808
4729031000,경상북도,경산시,와촌면,35.946329,128.836515
4729033000,경상북도,경산시,자인면,35.820881,128.822564
4729034000,경상북도,경산시,용성면,35.793312,128.8759
4729035000,경상북도,경산시,남산면,35.793399,128.837363
4729037000,경상북도,경산시,남천면,35.76663,128.726857
4772025000,경상북도,군위군,군위읍,36.239808,128.568752
4772031000,경상북도,군위군,소보면,36.25498,128.475262
4772032000,경상북도,군위군,효령면,36.156897,128.585428
4772033000,경상북도,군위군,부계면,36.100904,128.6642
4772034000,경상북도,군위군,우보면,36.195019,128.661801
4772035000,경상북도,군위군,의흥면,36.175822,128.715175
4772036000,경상북도,군위군,산성면,36.12308,128.694883
4772037000,경상북도,군위군,고로면,36.123508,128.794662
4773025000,경상북도,의성군,의성읍,36.355913,128.694803
4773031000,경상북도,의성군,단촌면,36.422081,128.674272
4773032000,경상북도,의성군,점곡면,36.424082,128.767921
4773033000,경상북도,의성군,옥산면,36.39282,128.810004
4773034000,경상북도,의성군,사곡면,36.306296,128.787852
4773035000,경상북도,의성군,춘산면,36.237564,128.811743
4773036000,경상북도,의성군,가음면,36.234141,128.724617
4773037000,경상북도,의성군,금성면,36.261383,128.681062
4773038000,경상북도,의성군,봉양면,36.300752,128.576348
4773039000,경상북도,의성군,비안면,36.337364,128.490201
4773040000,경상북도,의성군,구천면,36.347385,128.432648
4773041000,경상북도,의성군,단밀면,36.375978,128.381615
4773042000,경상북도,의성군,단북면,36.38753,128.404809
4773043000,경상북도,의성군,안계면,36.383853,128.440213
4773044000,경상북도,의성군,다인면,36.450315,128.353572
4773045000,경상북도,의성군,신평면,36.473634,128.502455
4773046000,경상북도,의성군,안평면,36.376757,128.584188
4773047000,경상북도,의성군,안사면,36.431047,128.461655
4775025000,경상북도,청송군,청송읍,36.434081,129.056706
4775031000,경상북도,청송군,부동면,36.35695,129.159283
4775031500,경상북도,청송군,주왕산면 ,36.370852,129.150603
4775032000,경상북도,청송군,부남면,36.344602,129.063321
4775033000,경상북도,청송군,현동면,36.290692,129.016869
4775034000,경상북도,청송군,현서면,36.275912,128.895956
4775035000,경상북도,청송군,안덕면,36.288946,128.959983
4775036000,경상북도,청송군,파천면,36.463042,129.037808
4775037000,경상북도,청송군,진보면,36.529444,129.046725
4776025000,경상북도,영양군,영양읍,36.66704,129.114174
4776031000,경상북도,영양군,입암면,36.593305,129.090319
4776032000,경상북도,영양군,청기면,36.661217,129.062377
4776033000,경상북도,영양군,일월면,36.702361,129.128743
4776034000,경상북도,영양군,수비면,36.765225,129.202589
4776035000,경상북도,영양군,석보면,36.558027,129.12473
4777025000,경상북도,영덕군,영덕읍,36.409481,129.372819
4777031000,경상북도,영덕군,강구면,36.361815,129.378593
4777032000,경상북도,영덕군,남정면,36.285913,129.372516
4777033000,경상북도,영덕군,달산면,36.399066,129.303276
4777034000,경상북도,영덕군,지품면,36.448495,129.281782
4777035000,경상북도,영덕군,축산면,36.508949,129.414262
4777036000,경상북도,영덕군,영해면,36.537544,129.407149
4777037000,경상북도,영덕군,병곡면,36.602346,129.410663
4777038000,경상북도,영덕군,창수면,36.546261,129.348237
4782025000,경상북도,청도군,화양읍,35.649841,128.706157
4782025300,경상북도,청도군,청도읍,35.645445,128.741233
4782031000,경상북도,청도군,각남면,35.641835,128.658918
4782032000,경상북도,청도군,풍각면,35.638885,128.618228
4782033000,경상북도,청도군,각북면,35.687292,128.589252
4782034000,경상북도,청도군,이서면,35.663262,128.67055
4782035000,경상북도,청도군,운문면,35.715594,128.913116
4782036000,경상북도,청도군,금천면,35.687172,128.892418
4782037000,경상북도,청도군,매전면,35.667087,128.855622
4783025300,경상북도,고령군,대가야읍,35.730622,128.267658
4783031000,경상북도,고령군,덕곡면,35.779344,128.232984
4783032000,경상북도,고령군,운수면,35.769041,128.290476
4783033000,경상북도,고령군,성산면,35.749913,128.359921
4783034000,경상북도,고령군,다산면,35.82579,128.454311
4783035000,경상북도,고령군,개진면,35.708114,128.350137
4783036000,경상북도,고령군,우곡면,35.677952,128.342096
4783037000,경상북도,고령군,쌍림면,35.679817,128.2419
4784025000,경상북도,성주군,성주읍,35.918953,128.289291
4784031000,경상북도,성주군,선남면,35.900862,128.351773
4784032000,경상북도,성주군,용암면,35.836289,128.336842
4784033000,경상북도,성주군,수륜면,35.832928,128.192387
4784034000,경상북도,성주군,가천면,35.884402,128.166208
4784035000,경상북도,성주군,금수면,35.919584,128.175791
4784036000,경상북도,성주군,대가면,35.91032,128.228756
4784037000,경상북도,성주군,벽진면,35.948493,128.21642
4784038000,경상북도,성주군,초전면,35.974568,128.26337
4784039000,경상북도,성주군,월항면,35.945585,128.315794
4785025000,경상북도,칠곡군,왜관읍,35.989028,128.397709
4785025300,경상북도,칠곡군,북삼읍,36.062939,128.342975
4785025600,경상북도,칠곡군,석적읍,36.05138,128.409402
4785031000,경상북도,칠곡군,지천면,35.955955,128.490943
4785032000,경상북도,칠곡군,동명면,35.984077,128.553464
4785033000,경상북도,칠곡군,가산면,36.085963,128.538885
4785036000,경상북도,칠곡군,약목면,36.032563,128.363375
4785037000,경상북도,칠곡군,기산면,35.986434,128.382712
4790025000,경상북도,예천군,예천읍,36.657058,128.453562
4790031000,경상북도,예천군,용문면,36.690221,128.410981
4790034000,경상북도,예천군,감천면,36.721125,128.526455
4790035000,경상북도,예천군,보문면,36.665304,128.510892
4790036000,경상북도,예천군,호명면,36.594332,128.468377
4790037000,경상북도,예천군,유천면,36.63543,128.390085
4790038000,경상북도,예천군,용궁면,36.60865,128.277405
4790039000,경상북도,예천군,개포면,36.608313,128.366624
4790040000,경상북도,예천군,지보면,36.548319,128.390355
4790041000,경상북도,예천군,풍양면,36.510613,128.299023
4790042000,경상북도,예천군,효자면,36.771366,128.418829
4790043000,경상북도,예천군,은풍면,36.745091,128.443098
4792025000,경상북도,봉화군,봉화읍,36.887666,128.739634
4792031000,경상북도,봉화군,물야면,36.975182,128.735794
4792032000,경상북도,봉화군,봉성면,36.885926,128.818045
4792033000,경상북도,봉화군,법전면,36.910753,128.876932
4792034000,경상북도,봉화군,춘양면,36.935107,128.914885
4792035000,경상북도,봉화군,소천면,36.937709,129.00309
4792036000,경상북도,봉화군,재산면,36.816031,128.961846
4792037000,경상북도,봉화군,명호면,36.858858,128.900006
4792038000,경상북도,봉화군,상운면,36.833771,128.755185
4792039000,경상북도,봉화군,석포면,37.048666,129.06516
4793025000,경상북도,울진군,울진읍,36.9972,129.40305
4793025300,경상북도,울진군,평해읍,36.728069,129.441356
4793031000,경상북도,울진군,북면,37.104858,129.373093
4793033000,경상북도,울진군,근남면,36.962812,129.394491
4793035000,경상북도,울진군,기성면,36.798181,129.451454
4793036000,경상북도,울진군,온정면,36.72405,129.345422
4793037000,경상북도,울진군,죽변면,37.059757,129.422274
4793038000,경상북도,울진군,후포면,36.678493,129.43934
4793039000,경상북도,울진군,금강송면,36.935589,129.247172
4793040000,경상북도,울진군,매화면,36.913189,129.382276
4794025000,경상북도,울릉군,울릉읍,37.485009,130.903667
4794031000,경상북도,울릉군,서면,37.467718,130.838101
4794032000,경상북도,울릉군,북면,37.540738,130.8746
4812110100,경상남도,창원시 의창구,북동,35.266257,128.62149
4812110200,경상남도,창원시 의창구,중동,35.255842,128.625866
4812110300,경상남도,창원시 의창구,서상동,35.258861,128.621439
4812110400,경상남도,창원시 의창구,소답동,35.26517,128.629432
4812110500,경상남도,창원시 의창구,도계동,35.261976,128.640409
4812110600,경상남도,창원시 의창구,동정동,35.267967,128.609036
4812110700,경상남도,창원시 의창구,소계동,35.263896,128.595783
4812110800,경상남도,창원시 의창구,용동,35.241274,128.707326
4812110900,경상남도,창원시 의창구,용지동,35.232813,128.681605
4812111000,경상남도,창원시 의창구,삼동동,35.227703,128.656365
4812111100,경상남도,창원시 의창구,두대동,35.233608,128.661327
4812111200,경상남도,창원시 의창구,덕정동,35.230299,128.648422
4812111300,경상남도,창원시 의창구,지귀동,35.250215,128.658225
4812111400,경상남도,창원시 의창구,서곡동,35.252011,128.654495
4812111500,경상남도,창원시 의창구,반송동,35.233537,128.679063
4812111600,경상남도,창원시 의창구,봉림동,35.251925,128.667572
4812111700,경상남도,창원시 의창구,퇴촌동,35.252354,128.692226
4812111800,경상남도,창원시 의창구,명곡동,35.257444,128.65265
4812111900,경상남도,창원시 의창구,반계동,35.238902,128.615641
4812112000,경상남도,창원시 의창구,사화동,35.246553,128.632202
4812112100,경상남도,창원시 의창구,차용동,35.23204,128.632227
4812112200,경상남도,창원시 의창구,내리동,35.22564,128.622368
4812112300,경상남도,창원시 의창구,대원동,35.224845,128.644683
4812112400,경상남도,창원시 의창구,명서동,35.246928,128.645256
4812112500,경상남도,창원시 의창구,사림동,35.242962,128.685114
4812112600,경상남도,창원시 의창구,신월동,35.22797,128.690463
4812112700,경상남도,창원시 의창구,봉곡동,35.248094,128.666188
4812112800,경상남도,창원시 의창구,용호동,35.237094,128.682967
4812112900,경상남도,창원시 의창구,팔용동,35.254136,128.612147
4812125000,경상남도,창원시 의창구,동읍,35.284701,128.682391
4812131000,경상남도,창원시 의창구,북면,35.34778,128.60704
4812132000,경상남도,창원시 의창구,대산면,35.335364,128.708256
4812310100,경상남도,창원시 성산구,토월동,35.231466,128.712586
4812310200,경상남도,창원시 성산구,사파정동,35.220952,128.711447
4812310300,경상남도,창원시 성산구,가음정동,35.205376,128.685242
4812310400,경상남도,창원시 성산구,외동,35.211635,128.67428
4812310500,경상남도,창원시 성산구,대방동,35.211086,128.718083
4812310600,경상남도,창원시 성산구,남산동,35.198293,128.695763
4812310700,경상남도,창원시 성산구,삼정자동,35.200825,128.719676
4812310800,경상남도,창원시 성산구,천선동,35.173541,128.716582
4812310900,경상남도,창원시 성산구,불모산동,35.190546,128.734733
4812311000,경상남도,창원시 성산구,안민동,35.179292,128.68674
4812311100,경상남도,창원시 성산구,내동,35.221453,128.663623
4812311200,경상남도,창원시 성산구,남지동,35.186596,128.676313
4812311300,경상남도,창원시 성산구,상복동,35.190174,128.662576
4812311400,경상남도,창원시 성산구,완암동,35.201307,128.656931
4812311500,경상남도,창원시 성산구,창곡동,35.197544,128.646653
4812311600,경상남도,창원시 성산구,월림동,35.208925,128.64423
4812311700,경상남도,창원시 성산구,적현동,35.202714,128.613896
4812311800,경상남도,창원시 성산구,양곡동,35.194376,128.6346
4812311900,경상남도,창원시 성산구,반송동,35.239145,128.671836
4812312000,경상남도,창원시 성산구,귀산동,35.164518,128.615358
4812312100,경상남도,창원시 성산구,귀곡동,35.178602,128.614596
4812312200,경상남도,창원시 성산구,귀현동,35.190065,128.610612
4812312300,경상남도,창원시 성산구,신촌동,35.213283,128.639683
4812312400,경상남도,창원시 성산구,반지동,35.241923,128.662498
4812312500,경상남도,창원시 성산구,중앙동,35.221091,128.673688
4812312600,경상남도,창원시 성산구,반림동,35.23418,128.672648
4812312700,경상남도,창원시 성산구,상남동,35.216239,128.687193
4812312800,경상남도,창원시 성산구,성주동,35.189691,128.695062
4812312900,경상남도,창원시 성산구,웅남동,35.210792,128.657963
4812313000,경상남도,창원시 성산구,사파동,35.221825,128.70043
4812313100,경상남도,창원시 성산구,가음동,35.208375,128.695318
4812313200,경상남도,창원시 성산구,성산동,35.202014,128.673152
4812313300,경상남도,창원시 성산구,남양동,35.210254,128.702455
4812510100,경상남도,창원시 마산합포구,가포동,35.169551,128.572047
4812510200,경상남도,창원시 마산합포구,교방동,35.214342,128.566251
4812510300,경상남도,창원시 마산합포구,교원동,35.214378,128.5688
4812510400,경상남도,창원시 마산합포구,남성동,35.202467,128.577438
4812510500,경상남도,창원시 마산합포구,대내동,35.182933,128.557275
4812510600,경상남도,창원시 마산합포구,대성동1가,35.192402,128.561271
4812510700,경상남도,창원시 마산합포구,대성동2가,35.193822,128.562669
4812510800,경상남도,창원시 마산합포구,대외동,35.184677,128.558467
4812510900,경상남도,창원시 마산합포구,대창동,35.186208,128.554628
4812511000,경상남도,창원시 마산합포구,덕동동,35.144883,128.578955
4812511100,경상남도,창원시 마산합포구,동성동,35.204979,128.578277
4812511200,경상남도,창원시 마산합포구,두월동1가,35.187868,128.561211
4812511300,경상남도,창원시 마산합포구,두월동2가,35.186616,128.560467
4812511400,경상남도,창원시 마산합포구,두월동3가,35.185436,128.559957
4812511500,경상남도,창원시 마산합포구,문화동,35.188087,128.557035
4812511600,경상남도,창원시 마산합포구,반월동,35.190099,128.560406
4812511700,경상남도,창원시 마산합포구,부림동,35.205521,128.572617
4812511800,경상남도,창원시 마산합포구,산호동,35.216054,128.585977
4812511900,경상남도,창원시 마산합포구,상남동,35.21337,128.573981
4812512000,경상남도,창원시 마산합포구,서성동,35.203248,128.570834
4812512100,경상남도,창원시 마산합포구,성호동,35.209386,128.569876
4812512200,경상남도,창원시 마산합포구,수성동,35.204694,128.573849
4812512300,경상남도,창원시 마산합포구,신월동,35.192587,128.557301
4812512400,경상남도,창원시 마산합포구,신창동,35.187471,128.559847
4812512500,경상남도,창원시 마산합포구,신포동1가,35.197651,128.571332
4812512600,경상남도,창원시 마산합포구,신포동2가,35.201515,128.57297
4812512700,경상남도,창원시 마산합포구,신흥동,35.194275,128.564759
4812512800,경상남도,창원시 마산합포구,완월동,35.199492,128.564174
4812512900,경상남도,창원시 마산합포구,월남동1가,35.186525,128.563614
4812513000,경상남도,창원시 마산합포구,월남동2가,35.186069,128.562024
4812513100,경상남도,창원시 마산합포구,월남동3가,35.184783,128.560546
4812513200,경상남도,창원시 마산합포구,월남동4가,35.182577,128.559402
4812513300,경상남도,창원시 마산합포구,월남동5가,35.180999,128.559095
4812513400,경상남도,창원시 마산합포구,월영동,35.176546,128.553263
4812513500,경상남도,창원시 마산합포구,월포동,35.190874,128.566266
4812513600,경상남도,창원시 마산합포구,예곡동,35.173993,128.539472
4812513700,경상남도,창원시 마산합포구,오동동,35.208783,128.578531
4812513800,경상남도,창원시 마산합포구,우산동,35.157104,128.550738
4812513900,경상남도,창원시 마산합포구,유록동,35.185034,128.555949
4812514000,경상남도,창원시 마산합포구,자산동,35.205492,128.565457
4812514100,경상남도,창원시 마산합포구,장군동1가,35.191327,128.562151
4812514200,경상남도,창원시 마산합포구,장군동2가,35.192958,128.56285
4812514300,경상남도,창원시 마산합포구,장군동3가,35.195773,128.564322
4812514400,경상남도,창원시 마산합포구,장군동4가,35.19822,128.565182
4812514500,경상남도,창원시 마산합포구,장군동5가,35.200587,128.566193
4812514600,경상남도,창원시 마산합포구,중성동,35.208548,128.574679
4812514700,경상남도,창원시 마산합포구,중앙동1가,35.189362,128.562157
4812514800,경상남도,창원시 마산합포구,중앙동2가,35.194963,128.566731
4812514900,경상남도,창원시 마산합포구,중앙동3가,35.19849,128.568055
4812515000,경상남도,창원시 마산합포구,창동,35.206439,128.574423
4812515100,경상남도,창원시 마산합포구,창포동1가,35.184725,128.562258
4812515200,경상남도,창원시 마산합포구,창포동2가,35.18365,128.561499
4812515300,경상남도,창원시 마산합포구,창포동3가,35.182015,128.560779
4812515400,경상남도,창원시 마산합포구,청계동,35.18487,128.557483
4812515500,경상남도,창원시 마산합포구,추산동,35.206603,128.570394
4812515600,경상남도,창원시 마산합포구,평화동,35.18736,128.55869
4812515700,경상남도,창원시 마산합포구,화영동,35.18445,128.554502
4812515800,경상남도,창원시 마산합포구,해운동,35.179961,128.563558
4812515900,경상남도,창원시 마산합포구,현동,35.139987,128.547683
4812516000,경상남도,창원시 마산합포구,홍문동,35.183349,128.559078
4812531000,경상남도,창원시 마산합포구,구산면,35.119681,128.580842
4812532000,경상남도,창원시 마산합포구,진동면,35.11516,128.488348
4812533000,경상남도,창원시 마산합포구,진북면,35.115465,128.467448
4812534000,경상남도,창원시 마산합포구,진전면,35.102866,128.418985
4812710100,경상남도,창원시 마산회원구,구암동,35.24938,128.593521
4812710200,경상남도,창원시 마산회원구,두척동,35.234873,128.542902
4812710300,경상남도,창원시 마산회원구,봉암동,35.217617,128.602467
4812710400,경상남도,창원시 마산회원구,석전동,35.229386,128.568197
4812710500,경상남도,창원시 마산회원구,양덕동,35.232298,128.586214
4812710600,경상남도,창원시 마산회원구,합성동,35.243979,128.575091
4812710700,경상남도,창원시 마산회원구,회성동,35.233057,128.561712
4812710800,경상남도,창원시 마산회원구,회원동,35.218241,128.574189
4812725000,경상남도,창원시 마산회원구,내서읍,35.246785,128.507669
4812910100,경상남도,창원시 진해구,동상동,35.154046,128.652004
4812910200,경상남도,창원시 진해구,도천동,35.152748,128.654094
4812910300,경상남도,창원시 진해구,도만동,35.149653,128.65454
4812910400,경상남도,창원시 진해구,신흥동,35.145142,128.65674
4812910500,경상남도,창원시 진해구,현동,35.158488,128.642929
4812910600,경상남도,창원시 진해구,비봉동,35.152962,128.620397
4812910700,경상남도,창원시 진해구,태평동,35.145782,128.66212
4812910800,경상남도,창원시 진해구,충의동,35.145204,128.662964
4812910900,경상남도,창원시 진해구,무송동,35.144462,128.665802
4812911000,경상남도,창원시 진해구,인의동,35.143613,128.656994
4812911100,경상남도,창원시 진해구,숭인동,35.144955,128.659567
4812911200,경상남도,창원시 진해구,대영동,35.144392,128.659099
4812911300,경상남도,창원시 진해구,남빈동,35.143995,128.658595
4812911400,경상남도,창원시 진해구,앵곡동,35.140184,128.661028
4812911500,경상남도,창원시 진해구,제황산동,35.148624,128.674029
4812911600,경상남도,창원시 진해구,속천동,35.142424,128.669583
4812911700,경상남도,창원시 진해구,대죽동,35.140889,128.665848
4812911800,경상남도,창원시 진해구,안곡동,35.130053,128.668418
4812911900,경상남도,창원시 진해구,수송동,35.15218,128.656088
4812912000,경상남도,창원시 진해구,회현동,35.150376,128.656982
4812912100,경상남도,창원시 진해구,익선동,35.149763,128.65754
4812912200,경상남도,창원시 진해구,창선동,35.149588,128.658204
4812912300,경상남도,창원시 진해구,대천동,35.149477,128.658965
4812912400,경상남도,창원시 진해구,광화동,35.148317,128.659407
4812912500,경상남도,창원시 진해구,통신동,35.149253,128.660567
4812912600,경상남도,창원시 진해구,중앙동,35.149834,128.66161
4812912700,경상남도,창원시 진해구,부흥동,35.147028,128.662207
4812912800,경상남도,창원시 진해구,중평동,35.147447,128.659745
4812912900,경상남도,창원시 진해구,근화동,35.146805,128.660601
4812913000,경상남도,창원시 진해구,송죽동,35.148183,128.6566
4812913100,경상남도,창원시 진해구,화천동,35.151778,128.661501
4812913200,경상남도,창원시 진해구,송학동,35.151151,128.661777
4812913300,경상남도,창원시 진해구,대흥동,35.150604,128.661402
4812913400,경상남도,창원시 진해구,평안동,35.150118,128.659795
4812913500,경상남도,창원시 진해구,충무동,35.151636,128.669231
4812913600,경상남도,창원시 진해구,인사동,35.149754,128.667385
4812913700,경상남도,창원시 진해구,여좌동,35.15855,128.660321
4812913800,경상남도,창원시 진해구,태백동,35.172609,128.666613
4812913900,경상남도,창원시 진해구,경화동,35.154344,128.686892
4812914000,경상남도,창원시 진해구,석동,35.158634,128.700031
4812914100,경상남도,창원시 진해구,이동,35.149349,128.699926
4812914200,경상남도,창원시 진해구,자은동,35.147112,128.705453
4812914300,경상남도,창원시 진해구,덕산동,35.142535,128.692977
4812914400,경상남도,창원시 진해구,풍호동,35.137579,128.707321
4812914500,경상남도,창원시 진해구,장천동,35.127023,128.711265
4812914600,경상남도,창원시 진해구,행암동,35.113473,128.701154
4812914700,경상남도,창원시 진해구,북부동,35.127817,128.74126
4812914800,경상남도,창원시 진해구,성내동,35.115235,128.760546
4812914900,경상남도,창원시 진해구,서중동,35.114021,128.738005
4812915000,경상남도,창원시 진해구,남문동,35.107626,128.766422
4812915100,경상남도,창원시 진해구,제덕동,35.105106,128.734732
4812915200,경상남도,창원시 진해구,수도동,35.079786,128.744242
4812915300,경상남도,창원시 진해구,연도동,35.064285,128.764646
4812915400,경상남도,창원시 진해구,명동,35.098072,128.726762
4812915500,경상남도,창원시 진해구,죽곡동,35.112627,128.724546
4812915600,경상남도,창원시 진해구,원포동,35.110864,128.710344
4812915700,경상남도,창원시 진해구,남양동,35.114324,128.777737
4812915800,경상남도,창원시 진해구,마천동,35.141404,128.793387
4812915900,경상남도,창원시 진해구,소사동,35.14181,128.75855
4812916000,경상남도,창원시 진해구,대장동,35.152512,128.773941
4812916100,경상남도,창원시 진해구,두동,35.123996,128.805769
4812916200,경상남도,창원시 진해구,청안동,35.104211,128.798608
4812916300,경상남도,창원시 진해구,안골동,35.086277,128.790315
4812916400,경상남도,창원시 진해구,용원동,35.104254,128.815799
4812916500,경상남도,창원시 진해구,가주동,35.116496,128.831365
4817010100,경상남도,진주시,망경동,35.180783,128.084779
4817010200,경상남도,진주시,주약동,35.169004,128.084038
4817010300,경상남도,진주시,강남동,35.187244,128.085567
4817010400,경상남도,진주시,칠암동,35.183532,128.091806
4817010500,경상남도,진주시,본성동,35.19061,128.082094
4817010600,경상남도,진주시,동성동,35.191891,128.085207
4817010700,경상남도,진주시,남성동,35.188832,128.077292
4817010800,경상남도,진주시,인사동,35.191363,128.07441
4817010900,경상남도,진주시,대안동,35.194629,128.084141
4817011000,경상남도,진주시,평안동,35.19729,128.082899
4817011100,경상남도,진주시,중안동,35.19367,128.080905
4817011200,경상남도,진주시,계동,35.196735,128.080845
4817011300,경상남도,진주시,봉곡동,35.193686,128.071849
4817011400,경상남도,진주시,상봉동,35.198567,128.075111
4817011500,경상남도,진주시,봉래동,35.200788,128.084012
4817011600,경상남도,진주시,수정동,35.197604,128.085722
4817011700,경상남도,진주시,장대동,35.193213,128.08804
4817011800,경상남도,진주시,옥봉동,35.192553,128.091307
4817011900,경상남도,진주시,상대동,35.183267,128.112174
4817012000,경상남도,진주시,하대동,35.192422,128.108912
4817012100,경상남도,진주시,상평동,35.175862,128.1091
4817012200,경상남도,진주시,초전동,35.204951,128.11669
4817012300,경상남도,진주시,장재동,35.206609,128.096147
4817012400,경상남도,진주시,하촌동,35.217362,128.082339
4817012500,경상남도,진주시,신안동,35.184507,128.06901
4817012600,경상남도,진주시,평거동,35.173821,128.065384
4817012700,경상남도,진주시,이현동,35.192813,128.061666
4817012800,경상남도,진주시,유곡동,35.203049,128.059498
4817012900,경상남도,진주시,판문동,35.190525,128.034448
4817013000,경상남도,진주시,귀곡동,35.170951,128.015017
4817013100,경상남도,진주시,가좌동,35.157919,128.102394
4817013200,경상남도,진주시,호탄동,35.164119,128.124425
4817013700,경상남도,진주시,충무공동,35.174871,128.150373
4817025000,경상남도,진주시,문산읍,35.169153,128.164325
4817031000,경상남도,진주시,내동면,35.160178,128.067889
4817032000,경상남도,진주시,정촌면,35.131425,128.102608
4817033000,경상남도,진주시,금곡면,35.094391,128.18786
4817035000,경상남도,진주시,진성면,35.184953,128.223337
4817036000,경상남도,진주시,일반성면,35.171282,128.277171
4817037000,경상남도,진주시,이반성면,35.169286,128.326373
4817038000,경상남도,진주시,사봉면,35.188731,128.27036
4817039000,경상남도,진주시,지수면,35.235053,128.269623
4817040000,경상남도,진주시,대곡면,35.264302,128.169386
4817041000,경상남도,진주시,금산면,35.214017,128.147956
4817042000,경상남도,진주시,집현면,35.239025,128.08634
4817043000,경상남도,진주시,미천면,35.299223,128.115389
4817044000,경상남도,진주시,명석면,35.21955,128.040347
4817045000,경상남도,진주시,대평면,35.232627,127.960939
4817046000,경상남도,진주시,수곡면,35.198598,127.932169
4822010100,경상남도,통영시,도천동,34.83704,128.413599
4822010200,경상남도,통영시,서호동,34.841128,128.419804
4822010300,경상남도,통영시,명정동,34.853562,128.41145
4822010400,경상남도,통영시,항남동,34.841714,128.423321
4822010500,경상남도,통영시,중앙동,34.84467,128.42338
4822010600,경상남도,통영시,문화동,34.848408,128.421901
4822010700,경상남도,통영시,태평동,34.847916,128.426052
4822010800,경상남도,통영시,동호동,34.84086,128.430972
4822010900,경상남도,통영시,정량동,34.847172,128.436827
4822011000,경상남도,통영시,북신동,34.85705,128.425579
4822011100,경상남도,통영시,무전동,34.857384,128.432426
4822011200,경상남도,통영시,평림동,34.854447,128.394146
4822011300,경상남도,통영시,인평동,34.841955,128.395671
4822011400,경상남도,통영시,당동,34.835584,128.40667
4822011500,경상남도,통영시,미수동,34.830401,128.405982
4822011600,경상남도,통영시,봉평동,34.832717,128.414565
4822011700,경상남도,통영시,도남동,34.826081,128.424639
4822025000,경상남도,통영시,산양읍,34.803487,128.386237
4822031000,경상남도,통영시,용남면,34.867721,128.442399
4822033000,경상남도,통영시,도산면,34.903231,128.361908
4822034000,경상남도,통영시,광도면,34.899816,128.406898
4822035000,경상남도,통영시,욕지면,34.636359,128.263413
4822036000,경상남도,통영시,한산면,34.767162,128.50767
4822037000,경상남도,통영시,사량면,34.845513,128.220071
4824010100,경상남도,사천시,동동,34.940876,128.067034
