번호,실거래정보코드,신고유형,거래원인,물건구분,계약일자,신고일자,지번주소,상세주소,단지명,동,호,토지면적(㎡),건물면적(㎡),거래금액(원),용도지역,지목,건물유형,지분여부,거래지분,매수자유형,매도자유형,매수자거주지,X좌표,Y좌표,지번코드,공부면적(㎡),용도지구,세부토지용도,이용상황,고저,형상,방위,가로조건,도로거리,지가(원/㎡),1년전지가(원/㎡),2년전지가(원/㎡),3년전지가(원/㎡),4년전지가(원/㎡)
69,"	20201020204121040017388",거래신고,매매,토지만 거래,2020-09-16,2020-10-06,경기도 광명시 광명동 42-60,,,,,45.34,0,"537,000,000",제2종일반주거지역,대,,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 광명시,187365,441328,"	4121010100100420060",136,,,다세대,평지,정방형,남서향,세로한면(가),지정되지않음,"2,170,000","2,050,000","1,830,000","1,750,000","1,700,000"
70,"	20191120194121040011017",거래신고,매매,토지만 거래,2019-10-25,2019-11-07,경기도 광명시 광명동 42-66,,,,,229,0,"321,052,600",제2종일반주거지역,도,,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 화성시,187258,441488,"	4121010100100420066",229,,,도로등,평지,가로장방,지정되지않음,세로한면(가),지정되지않음,"765,600","712,800","632,400","594,000","574,200"
71,"	20191120194121040011017",거래신고,매매,토지만 거래,2019-10-25,2019-11-07,경기도 광명시 광명동 42-77,,,,,67,0,"93,947,400",제2종일반주거지역,도,,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 화성시,187272,441465,"	4121010100100420077",67,,,도로등,완경사,가로장방,지정되지않음,세로한면(가),지정되지않음,"765,600","712,800","632,400","594,000","574,200"
72,"	20200520204121040005717",거래신고,매매,토지만 거래,2020-04-27,2020-05-06,경기도 광명시 광명동 42-82,,,,,47,0,"150,000,000",제2종일반주거지역,전,,지분없음,0.0000/0.0000,국내법인,국내개인,인천광역시 연수구,187240,441565,"	4121010100100420082",47,,,도로등,평지,부정형,지정되지않음,세로한면(가),지정되지않음,"874,500","825,000","732,600","702,900","676,500"
73,"	20200720204121040010463",거래신고,매매,토지만 거래,2020-06-27,2020-07-08,경기도 광명시 광명동 42-82,,,,,47,0,"327,220,000",제2종일반주거지역,전,,지분없음,0.0000/0.0000,국내개인,국내법인,서울특별시 강서구,187240,441565,"	4121010100100420082",47,,,도로등,평지,부정형,지정되지않음,세로한면(가),지정되지않음,"874,500","825,000","732,600","702,900","676,500"
74,"	20201120204121040018661",거래신고,매매,토지만 거래,2020-10-09,2020-11-09,경기도 광명시 광명동 42-82,,,,,47,0,"384,670,000",제2종일반주거지역,전,,지분없음,0.0000/0.0000,국내개인,국내개인,서울특별시 노원구,187240,441565,"	4121010100100420082",47,,,도로등,평지,부정형,지정되지않음,세로한면(가),지정되지않음,"874,500","825,000","732,600","702,900","676,500"
75,"	20190120194121050000102",검인,,토지만 거래,2019-01-02,2019-01-08,경기도 광명시 광명동 42-105,,,,,12,0,"23,382,250",제2종일반주거지역,도,나지,지분있음,1.0000/1.0000,국내법인,국내개인,경기도 광명시,187155,441401,"	4121010100100420105",12,,,도로등,평지,삼각형,지정되지않음,소로한면,지정되지않음,"874,500","825,000","732,600","702,900","676,500"
76,"	20190320194121050001544",검인,,토지만 거래,2019-03-07,2019-03-19,경기도 광명시 광명동 42-107,,,,,3.95,0,"2,079,867",제2종일반주거지역,도,나지,지분있음,398.0000/806.0000,국내법인,국내개인,경기도 광명시,187151,441397,"	4121010100100420107",8,,,도로등,평지,가로장방,지정되지않음,소로한면,지정되지않음,"874,500","825,000","732,600","702,900","676,500"
77,"	20190320194121050001544",검인,,토지만 거래,2019-03-07,2019-03-19,경기도 광명시 광명동 42-108,,,,,0.91,0,"2,079,867",제2종일반주거지역,도,나지,지분있음,10.0000/198.0000,국내법인,국내개인,경기도 광명시,187145,441392,"	4121010100100420108",18,,,도로등,평지,가로장방,지정되지않음,소로한면,지정되지않음,"874,500","825,000","732,600","702,900","676,500"
78,"	20190220194121050000951",검인,,토지만 거래,2019-02-08,2019-02-19,경기도 광명시 광명동 42-116,,,,,13.5,0,"5,835,375",제2종일반주거지역,도,나지,지분있음,1.0000/2.0000,국내법인,국내개인,경기도 광명시,187320,441363,"	4121010100100420116",27,,,도로등,평지,세로장방,지정되지않음,세로한면(가),지정되지않음,"716,100","676,500","603,900","577,500","561,000"
79,"	20190220194121050000952",검인,,토지만 거래,2019-02-08,2019-02-19,경기도 광명시 광명동 42-116,,,,,13.5,0,"5,835,375",제2종일반주거지역,도,나지,지분있음,1.0000/2.0000,국내법인,국내개인,경기도 광명시,187320,441363,"	4121010100100420116",27,,,도로등,평지,세로장방,지정되지않음,세로한면(가),지정되지않음,"716,100","676,500","603,900","577,500","561,000"
80,"	20200120204121040000790",거래신고,매매,토지만 거래,2020-01-15,2020-01-17,경기도 광명시 광명동 42-129,,,,,66,0,"335,000,000",제2종일반주거지역,도,,지분없음,0.0000/0.0000,국내개인,국내개인,서울특별시 성북구,187259,441503,"	4121010100100420129",66,,,도로등,평지,가로장방,지정되지않음,소로한면,지정되지않음,"874,500","825,000","732,600","702,900","676,500"
81,"	20200720204121040013689",거래신고,매매,토지만 거래,2020-07-13,2020-07-27,경기도 광명시 광명동 42-129,,,,,66,0,"436,690,000",제2종일반주거지역,도,,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 광명시,187261,441506,"	4121010100100420129",66,,,도로등,평지,가로장방,지정되지않음,소로한면,지정되지않음,"874,500","825,000","732,600","702,900","676,500"
82,"	20201120204121040019312",거래신고,매매,토지만 거래,2020-11-11,2020-11-27,경기도 광명시 광명동 42-133,,,,,46.33,0,"558,063,200",제2종일반주거지역,대,,지분없음,0.0000/0.0000,국내개인,국내개인,서울특별시 강서구,187248,441426,"	4121010100100420133",139,,,다세대,평지,자루형,북동향,세로한면(가),지정되지않음,"1,922,000","1,810,000","1,577,000","1,499,000","1,456,000"
83,"	20200420204121040004766",거래신고,매매,토지만 거래,2020-03-03,2020-04-02,경기도 광명시 광명동 42-150,,,,,12,0,"65,454,545",제2종일반주거지역,도,,지분없음,0.0000/0.0000,국내개인,국내개인,서울특별시 관악구,187292,441509,"	4121010100100420150",12,,,도로등,완경사,부정형,지정되지않음,세로한면(가),지정되지않음,"765,600","712,800","620,400","594,000","574,200"
84,"	20201020204121040018287",거래신고,매매,토지만 거래,2020-10-22,2020-10-26,경기도 광명시 광명동 42-150,,,,,12,0,"82,390,824",제2종일반주거지역,도,,지분없음,0.0000/0.0000,국내개인,국내개인,서울특별시 서초구,187292,441509,"	4121010100100420150",12,,,도로등,완경사,부정형,지정되지않음,세로한면(가),지정되지않음,"765,600","712,800","620,400","594,000","574,200"
85,"	20200420204121040004766",거래신고,매매,토지만 거래,2020-03-03,2020-04-02,경기도 광명시 광명동 42-151,,,,,10,0,"54,545,455",제2종일반주거지역,도,,지분없음,0.0000/0.0000,국내개인,국내개인,서울특별시 관악구,187298,441500,"	4121010100100420151",10,,,도로등,완경사,가로장방,지정되지않음,세로한면(가),지정되지않음,"765,600","712,800","620,400","594,000","574,200"
86,"	20201020204121040018287",거래신고,매매,토지만 거래,2020-10-22,2020-10-26,경기도 광명시 광명동 42-151,,,,,10,0,"68,659,020",제2종일반주거지역,도,,지분없음,0.0000/0.0000,국내개인,국내개인,서울특별시 서초구,187298,441500,"	4121010100100420151",10,,,도로등,완경사,가로장방,지정되지않음,세로한면(가),지정되지않음,"765,600","712,800","620,400","594,000","574,200"
87,"	20191220194121040012766",거래신고,매매,토지만 거래,2019-12-01,2019-12-08,경기도 광명시 광명동 42-155,,,,,392,0,"551,560,000",제2종일반주거지역,도,,지분없음,0.0000/0.0000,국내개인,국내개인,서울특별시 중구,187238,441468,"	4121010100100420155",135,,,도로등,평지,부정형,지정되지않음,세로한면(가),지정되지않음,"765,600","712,800","632,400",0,0
88,"	20201220204121040019851",거래신고,매매,토지만 거래,2020-12-09,2020-12-09,경기도 광명시 광명동 43-26,,,,,77.59,0,"580,000,000",제2종일반주거지역,대,,지분없음,0.0000/0.0000,국내개인,국내법인,서울특별시 양천구,187201,441476,"	4121010100100430026",227,,,주상용,평지,사다리형,지정되지않음,소로각지,지정되지않음,"3,265,000","3,090,000","2,853,000","2,739,000","2,667,000"
89,"	20200920204121040014093",거래신고,매매,토지만 거래,2020-07-09,2020-08-02,경기도 광명시 광명동 43-28,,,,,20.13,0,"297,000,000",제2종일반주거지역,대,나지,지분없음,0.0000/0.0000,국내법인,국내개인,경기도 용인시 수지구,187187,441460,"	4121010100100430028",254,,,다세대,평지,사다리형,남동향,소로각지,지정되지않음,"2,620,000","2,472,000","2,217,000","2,127,000","2,047,000"
90,"	20201220204121040020097",거래신고,매매,토지만 거래,2020-12-05,2020-12-16,경기도 광명시 광명동 43-28,,,,,20.13,0,"557,559,800",제2종일반주거지역,대,,지분없음,0.0000/0.0000,국내개인,국내법인,서울특별시 양천구,187187,441460,"	4121010100100430028",254,,,다세대,평지,사다리형,남동향,소로각지,지정되지않음,"2,620,000","2,472,000","2,217,000","2,127,000","2,047,000"
91,"	20200220204121040002725",거래신고,매매,토지만 거래,2020-02-22,2020-02-25,경기도 광명시 광명동 43-44,,,,,69,0,"163,465,000",제2종일반주거지역,전,,지분없음,0.0000/0.0000,국내개인,국내개인,서울특별시 강남구,187297,441579,"	4121010100100430044",69,,,도로등,평지,세로장방,지정되지않음,세로한면(불),지정되지않음,"874,500","825,000","732,600","702,900","676,500"
92,"	20200320204121040003162",거래신고,매매,토지만 거래,2020-02-22,2020-03-04,경기도 광명시 광명동 43-44,,,,,69,0,"163,465,000",제2종일반주거지역,전,,지분없음,0.0000/0.0000,국내법인,국내개인,인천광역시 계양구,187297,441579,"	4121010100100430044",69,,,도로등,평지,세로장방,지정되지않음,세로한면(불),지정되지않음,"874,500","825,000","732,600","702,900","676,500"
93,"	20200720204121040010571",거래신고,매매,토지만 거래,2020-06-30,2020-07-08,경기도 광명시 광명동 43-44,,,,,69,0,"239,725,000",제2종일반주거지역,전,,지분없음,0.0000/0.0000,국내개인,국내법인,경기도 용인시 처인구,187297,441579,"	4121010100100430044",69,,,도로등,평지,세로장방,지정되지않음,세로한면(불),지정되지않음,"874,500","825,000","732,600","702,900","676,500"
94,"	20200220204121040002730",거래신고,매매,토지만 거래,2020-02-11,2020-02-25,경기도 광명시 광명동 43-52,,,,,93,0,"340,000,000",제2종일반주거지역,전,,지분없음,0.0000/0.0000,국내법인,국내개인,경기도 양주시,187273,441567,"	4121010100100430052",93,,,도로등,평지,사다리형,지정되지않음,세로한면(가),지정되지않음,"874,500","825,000","732,600","702,900","676,500"
95,"	20200320204121040003159",거래신고,매매,토지만 거래,2020-02-22,2020-03-04,경기도 광명시 광명동 43-53,,,,,96,0,"250,740,000",제2종일반주거지역,전,,지분없음,0.0000/0.0000,국내법인,국내개인,인천광역시 계양구,187271,441566,"	4121010100100430053",96,,,도로등,평지,사다리형,지정되지않음,세로한면(가),지정되지않음,"874,500","825,000","732,600","702,900","676,500"
96,"	20200220204121040002728",거래신고,매매,토지만 거래,2020-02-22,2020-02-25,경기도 광명시 광명동 43-53,,,,,96,0,"250,740,000",제2종일반주거지역,전,,지분없음,0.0000/0.0000,국내개인,국내개인,서울특별시 강남구,187271,441566,"	4121010100100430053",96,,,도로등,평지,사다리형,지정되지않음,세로한면(가),지정되지않음,"874,500","825,000","732,600","702,900","676,500"
97,"	20200720204121040010562",거래신고,매매,토지만 거래,2020-06-30,2020-07-08,경기도 광명시 광명동 43-53,,,,,96,0,"277,480,000",제2종일반주거지역,전,,지분없음,0.0000/0.0000,국내개인,국내법인,경기도 용인시 처인구,187271,441566,"	4121010100100430053",96,,,도로등,평지,사다리형,지정되지않음,세로한면(가),지정되지않음,"874,500","825,000","732,600","702,900","676,500"
98,"	20210220214121040002069",거래신고,매매,토지만 거래,2021-02-10,2021-02-22,경기도 광명시 광명동 43-65,,,,,59.5,0,"289,000,000",제2종일반주거지역,대,나지,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 성남시 분당구,187245,441584,"	4121010100100430065",119,,,주상용,평지,사다리형,지정되지않음,소로각지,지정되지않음,"3,586,000","3,430,000","3,263,000","3,136,000","3,047,000"
99,"	20200320204121040004649",거래신고,매매,토지만 거래,2020-03-28,2020-03-30,경기도 광명시 광명동 43-92,,,,,3,0,"10,077,000",제2종일반주거지역,도,,지분없음,0.0000/0.0000,국내법인,국내개인,경기도 안산시 상록구,187210,441469,"	4121010100100430092",3,,,도로등,평지,사다리형,지정되지않음,소로한면,지정되지않음,"1,046,000","990,000","914,100","877,800","854,700"
100,"	20200320204121040004649",거래신고,매매,토지만 거래,2020-03-28,2020-03-30,경기도 광명시 광명동 43-93,,,,,3,0,"10,077,000",제2종일반주거지역,도,,지분없음,0.0000/0.0000,국내법인,국내개인,경기도 안산시 상록구,187205,441463,"	4121010100100430093",3,,,도로등,평지,사다리형,지정되지않음,소로한면,지정되지않음,"1,046,000","990,000","914,100","877,800","854,700"
101,"	20200320204121040004075",거래신고,매매,토지만 거래,2019-12-03,2020-03-17,경기도 광명시 광명동 49-139,,,,,2,0,"1,400,000",제2종일반주거지역,도,,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 광명시,187101,441516,"	4121010100100490139",2,,,도로등,평지,부정형,지정되지않음,세로한면(가),지정되지않음,"851,400","782,100","673,200","646,800","620,400"
102,"	20200220204121040002531",거래신고,매매,토지만 거래,2020-02-21,2020-02-21,경기도 광명시 광명동 49-151,,,,,39,0,"171,410,000",제2종일반주거지역,도,,지분없음,0.0000/0.0000,국내개인,국내개인,전라남도 영광군,187151,441535,"	4121010100100490151",39,,,도로등,평지,세로장방,지정되지않음,세로한면(가),지정되지않음,"811,800","739,200","646,800","620,400","597,300"
103,"	20200720204121050002569",검인,매매,토지만 거래,2020-04-23,2020-07-13,경기도 광명시 광명동 63-23,,,,,20.2,0,"14,749,365",제2종일반주거지역,도,,지분없음,0.0000/0.0000,국내법인,국내개인,경기도 광명시,187486,442322,"	4121010100100630023",20.2,,,도로등,평지,세로장방,지정되지않음,소로한면,지정되지않음,"844,800","778,800","696,300","666,600","640,200"
104,"	20200720204121050002565",검인,매매,토지만 거래,2020-05-21,2020-07-13,경기도 광명시 광명동 63-27,,,,,1.95,0,"1,033,175",제2종일반주거지역,도,,지분있음,1.0000/4.0000,국내법인,국내개인,경기도 광명시,187453,442348,"	4121010100100630027",7.8,,,도로등,평지,세로장방,지정되지않음,세로한면(가),지정되지않음,"749,100","699,600","627,000","600,600","574,200"
