번호,실거래정보코드,신고유형,거래원인,물건구분,계약일자,신고일자,지번주소,상세주소,단지명,동,호,토지면적(㎡),건물면적(㎡),거래금액(원),용도지역,지목,건물유형,지분여부,거래지분,매수자유형,매도자유형,매수자거주지,X좌표,Y좌표,지번코드,공부면적(㎡),용도지구,세부토지용도,이용상황,고저,형상,방위,가로조건,도로거리,지가(원/㎡),1년전지가(원/㎡),2년전지가(원/㎡),3년전지가(원/㎡),4년전지가(원/㎡)
2374,"	20190120194121040000251",거래신고,매매,토지만 거래,2018-10-16,2019-01-15,경기도 광명시 가학동 337-16,,,,,485,0,"30,000,000",자연녹지지역,임,나지,지분없음,0.0000/0.0000,국내개인,국내개인,서울특별시 양천구,187240,435753,"	4121010700103370016","1,768",,,자연림,완경사,부정형,남향,맹지,지정되지않음,"44,700","41,100",0,0,0
2375,"	20181220184121040021081",거래신고,매매,토지만 거래,2018-10-16,2018-12-24,경기도 광명시 가학동 337-16,,,,,485,0,"30,000,000",자연녹지지역,임,나지,지분없음,0.0000/0.0000,국내개인,국내개인,서울특별시 양천구,,,"	4121010700103370016","1,768",,,자연림,완경사,부정형,남향,맹지,지정되지않음,"44,700","41,100",0,0,0
2376,"	20190120194121040000249",거래신고,매매,토지만 거래,2018-10-16,2019-01-15,경기도 광명시 가학동 337-16,,,,,151,0,"9,350,000",자연녹지지역,임,나지,지분없음,0.0000/0.0000,국내법인,국내개인,서울특별시 강남구,187240,435753,"	4121010700103370016","1,768",,,자연림,완경사,부정형,남향,맹지,지정되지않음,"44,700","41,100",0,0,0
2377,"	20181220184121040021086",거래신고,매매,토지만 거래,2018-10-16,2018-12-25,경기도 광명시 가학동 337-16,,,,,558,0,"34,000,000",자연녹지지역,임,나지,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 광명시,,,"	4121010700103370016","1,768",,,자연림,완경사,부정형,남향,맹지,지정되지않음,"44,700","41,100",0,0,0
2378,"	20181220184121040021072",거래신고,매매,토지만 거래,2018-10-16,2018-12-24,경기도 광명시 가학동 337-16,,,,,151,0,"9,350,000",자연녹지지역,임,나지,지분없음,0.0000/0.0000,국내법인,국내개인,서울특별시 강남구,,,"	4121010700103370016","1,768",,,자연림,완경사,부정형,남향,맹지,지정되지않음,"44,700","41,100",0,0,0
2379,"	20190120194121040000247",거래신고,매매,토지만 거래,2018-10-16,2019-01-15,경기도 광명시 가학동 337-16,,,,,148,0,"9,000,000",자연녹지지역,임,나지,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 남양주시,187240,435753,"	4121010700103370016","1,768",,,자연림,완경사,부정형,남향,맹지,지정되지않음,"44,700","41,100",0,0,0
2380,"	20190120194121040000251",거래신고,매매,토지만 거래,2018-10-16,2019-01-15,경기도 광명시 가학동 337-21,,,,,"13,754",0,"839,600,000",자연녹지지역,대,나지,지분없음,0.0000/0.0000,국내개인,국내개인,서울특별시 양천구,,,"	4121010700103370021","13,754",,,자연림,완경사,사다리형,남향,맹지,지정되지않음,"43,800","41,500",0,0,0
2381,"	20190120194121040000257",거래신고,매매,토지만 거래,2018-10-16,2019-01-15,경기도 광명시 가학동 337-22,,,,,"10,162",0,"620,450,000",자연녹지지역,대,나지,지분없음,0.0000/0.0000,국내법인,국내개인,서울특별시 강남구,,,"	4121010700103370022","10,162",,,자연림,완경사,부정형,남향,맹지,지정되지않음,"43,800","41,500",0,0,0
2382,"	20190120194121040000249",거래신고,매매,토지만 거래,2018-10-16,2019-01-15,경기도 광명시 가학동 337-23,,,,,"4,259",0,"260,000,000",자연녹지지역,대,나지,지분없음,0.0000/0.0000,국내법인,국내개인,서울특별시 강남구,,,"	4121010700103370023","4,259",,,자연림,완경사,사다리형,남향,맹지,지정되지않음,"43,800","41,500",0,0,0
2383,"	20170720174121040010367",거래신고,매매,토지만 거래,2017-06-28,2017-07-06,경기도 광명시 가학동 344,,,,,"1,103",0,"500,000,000",자연녹지지역,전,나지,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 군포시,186962,435475,"	4121010700103440000",103,,B_,전,평지,부정형,지정되지않음,맹지,지정되지않음,"295,800","232,800","252,300","250,200","251,100"
2384,"	20170720174121040010372",거래신고,매매,토지만 거래,2017-06-28,2017-07-06,경기도 광명시 가학동 344-2,,,,,"1,103",0,"500,000,000",자연녹지지역,대,나지,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 군포시,186957,435460,"	4121010700103440002",488,,B_,전,평지,부정형,지정되지않음,세로한면(불),지정되지않음,"306,000","255,400","261,000","258,900",0
2385,"	20170620174121040009573",거래신고,매매,토지만 거래,2017-05-23,2017-06-28,경기도 광명시 가학동 351-1,,,,,448,0,"240,860,000",자연녹지지역,답,나지,지분없음,0.0000/0.0000,국내개인,국내개인,서울특별시 동작구,186853,435524,"	4121010700103510001",448,,B_,전,평지,부정형,지정되지않음,세로한면(불),지정되지않음,"306,000","279,000","261,000","258,900","251,100"
2386,"	20161120164121040013064",거래신고,매매,토지만 거래,2016-10-20,2016-11-16,경기도 광명시 가학동 351-2,,,,,721,0,"327,000,000",자연녹지지역,답,나지,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 광명시,186830,435521,"	4121010700103510002",721,,B_,전,평지,부정형,지정되지않음,맹지,지정되지않음,"295,800","269,700","252,300","244,400","242,700"
2387,"	20181020184121040018608",거래신고,매매,토지만 거래,2018-08-28,2018-10-23,경기도 광명시 가학동 351-2,,,,,721,0,"430,000,000",자연녹지지역,답,나지,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 광명시,186830,435521,"	4121010700103510002",721,,B_,전,평지,부정형,지정되지않음,맹지,지정되지않음,"295,800","269,700","252,300","244,400","242,700"
2388,"	20170620174121040009578",거래신고,매매,토지만 거래,2017-05-23,2017-06-28,경기도 광명시 가학동 351-4,,,,,448,0,"240,860,000",자연녹지지역,대,나지,지분없음,0.0000/0.0000,국내개인,국내개인,서울특별시 동작구,186843,435504,"	4121010700103510004",448,,B_,전,평지,사다리형,지정되지않음,맹지,지정되지않음,"301,500","269,700","252,300","250,200",0
2389,"	20170620174121040009581",거래신고,매매,토지만 거래,2017-05-23,2017-06-28,경기도 광명시 가학동 351-5,,,,,430,0,"231,180,000",자연녹지지역,대,나지,지분없음,0.0000/0.0000,국내개인,국내개인,서울특별시 중랑구,186856,435501,"	4121010700103510005",430,,B_,전,평지,사다리형,지정되지않음,맹지,지정되지않음,"301,500","269,700","252,300","250,200",0
2390,"	20170620174121040009586",거래신고,매매,토지만 거래,2017-05-23,2017-06-28,경기도 광명시 가학동 351-6,,,,,430,0,"231,180,000",자연녹지지역,대,나지,지분없음,0.0000/0.0000,국내개인,국내개인,서울특별시 중랑구,186868,435536,"	4121010700103510006",430,,B_,전,평지,사다리형,지정되지않음,세로한면(불),지정되지않음,"312,100","279,000","261,000","258,900",0
2391,"	20170620174121040009591",거래신고,매매,토지만 거래,2017-05-23,2017-06-28,경기도 광명시 가학동 351-7,,,,,662,0,"355,920,000",자연녹지지역,대,나지,지분없음,0.0000/0.0000,국내개인,국내개인,서울특별시 강동구,186873,435516,"	4121010700103510007",662,,B_,전,평지,부정형,지정되지않음,세로한면(불),지정되지않음,"306,000","279,000","261,000","258,900",0
2392,"	20161220164121040014519",거래신고,매매,토지만 거래,2016-12-16,2016-12-22,경기도 광명시 가학동 353,,,,,595,0,"276,250,000",자연녹지지역,답,나지,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 광명시,186817,435561,"	4121010700103530000",595,,B_,전,평지,부정형,지정되지않음,세로한면(불),지정되지않음,"306,000","279,000","261,000","252,900","251,100"
2393,"	20161220164121040014522",거래신고,매매,토지만 거래,2016-12-16,2016-12-22,경기도 광명시 가학동 353-1,,,,,594,0,"276,250,000",자연녹지지역,대,나지,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 광명시,,,"	4121010700103530001",594,,B_,전,평지,부정형,지정되지않음,세로한면(불),지정되지않음,"306,000","279,000","261,000","252,900",0
2394,"	20161220164121040014525",거래신고,매매,토지만 거래,2016-12-16,2016-12-22,경기도 광명시 가학동 353-2,,,,,594,0,"276,250,000",자연녹지지역,대,나지,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 광명시,,,"	4121010700103530002",594,,B_,전,평지,부정형,지정되지않음,세로한면(불),지정되지않음,"306,000","279,000","261,000","252,900",0
2395,"	20161220164121040014526",거래신고,매매,토지만 거래,2016-12-16,2016-12-22,경기도 광명시 가학동 353-3,,,,,594,0,"276,250,000",자연녹지지역,대,나지,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 광명시,,,"	4121010700103530003",594,,B_,전,평지,부정형,지정되지않음,세로한면(불),지정되지않음,"306,000","279,000","261,000","252,900",0
2396,"	20170720174121040012712",거래신고,매매,토지만 거래,2017-07-01,2017-07-28,경기도 광명시 가학동 355-4,,,,,"1,323",0,"795,000,000",자연녹지지역,대,나지,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 광명시,186799,435534,"	4121010700103550004","1,323",,B_,전,평지,부정형,지정되지않음,세로한면(불),지정되지않음,"306,000","279,000","261,000","258,900",0
2397,"	20170920174121040015803",거래신고,매매,토지만 거래,2017-08-21,2017-09-26,경기도 광명시 가학동 356,,,,,461,0,"279,000,000",자연녹지지역,답,나지,지분없음,0.0000/0.0000,국내개인,국내개인,서울특별시 금천구,186770,435519,"	4121010700103560000",461,,B_,전,평지,부정형,지정되지않음,맹지,지정되지않음,"295,800","269,700","252,300","244,400","242,700"
2398,"	20170920174121040015819",거래신고,매매,토지만 거래,2017-08-21,2017-09-26,경기도 광명시 가학동 356-1,,,,,461,0,"279,000,000",자연녹지지역,대,나지,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 용인시 기흥구,186777,435541,"	4121010700103560001",461,,B_,전,평지,사다리형,지정되지않음,맹지,지정되지않음,"301,500","269,700","252,300",0,0
2399,"	20170920174121040015821",거래신고,매매,토지만 거래,2017-08-21,2017-09-26,경기도 광명시 가학동 356-2,,,,,461,0,"279,000,000",자연녹지지역,대,나지,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 광명시,186787,435525,"	4121010700103560002",461,,B_,전,평지,사다리형,지정되지않음,맹지,지정되지않음,"301,500","269,700","252,300",0,0
2400,"	20170920174121040015824",거래신고,매매,토지만 거래,2017-08-21,2017-09-26,경기도 광명시 가학동 356-3,,,,,462,0,"279,000,000",자연녹지지역,대,나지,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 광명시,186785,435502,"	4121010700103560003",462,,B_,전,평지,부정형,지정되지않음,맹지,지정되지않음,"295,800","269,700","252,300",0,0
2401,"	20161220164121040014486",거래신고,매매,토지만 거래,2016-11-05,2016-12-20,경기도 광명시 가학동 361-1,,,,,"1,322",0,"600,000,000",자연녹지지역,전,나지,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 화성시,186646,435463,"	4121010700103610001","1,322",,B_,전,평지,사다리형,지정되지않음,맹지,지정되지않음,"301,500","269,700","252,300","244,400","242,700"
2402,"	20161220164121040014528",거래신고,매매,토지만 거래,2016-11-01,2016-12-22,경기도 광명시 가학동 361-4,,,,,992,0,"455,000,000",자연녹지지역,대,나지,지분없음,0.0000/0.0000,국내개인,국내개인,서울특별시 금천구,,,"	4121010700103610004",992,,B_,전,평지,사다리형,지정되지않음,맹지,지정되지않음,"301,500","269,700","252,300","244,400",0
2403,"	20171220174121040019106",거래신고,매매,토지만 거래,2017-12-02,2017-12-20,경기도 광명시 가학동 362-1,,,,,274,0,"200,000,000",자연녹지지역,전,나지,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 안양시 동안구,186658,435382,"	4121010700103620001",274,,B_,전기타,평지,부정형,지정되지않음,세로한면(불),지정되지않음,"306,000","279,000","261,000","256,300","256,300"
2404,"	20170120174121040000320",거래신고,매매,토지만 거래,2016-11-10,2017-01-09,경기도 광명시 가학동 367,,,,,"1,719",0,"830,000,000",자연녹지지역,전,나지,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 광명시,186728,435586,"	4121010700103670000","1,024",,,전,평지,부정형,지정되지않음,세로한면(가),지정되지않음,"340,000","310,000","290,000","281,000","279,000"
2405,"	20170420174121040004967",거래신고,매매,토지만 거래,2017-03-08,2017-04-21,경기도 광명시 가학동 367-1,,,,,661,0,"320,000,000",자연녹지지역,대,나지,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 광명시,186737,435588,"	4121010700103670001",695,,,전,평지,부정형,지정되지않음,세로한면(가),지정되지않음,"340,000","310,000","290,000","287,600",0
2406,"	20171120174121040017700",거래신고,매매,토지만 거래,2017-11-10,2017-11-15,경기도 광명시 가학동 367-2,,,,,165,0,"80,000,000",자연녹지지역,대,나지,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 광명시,,,"	4121010700103670002",,,,,,,,,,,,,,
2407,"	20171220174121040018848",거래신고,매매,토지만 거래,2017-11-22,2017-12-14,경기도 광명시 가학동 367-3,,,,,199,0,"96,000,000",자연녹지지역,대,나지,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 광명시,,,"	4121010700103670003",,,,,,,,,,,,,,
2408,"	20180920184121040016381",거래신고,매매,토지만 거래,2018-08-07,2018-09-05,경기도 광명시 가학동 368-5,,,,,826,0,"550,000,000",자연녹지지역,대,나지,지분없음,0.0000/0.0000,국내개인,국내개인,서울특별시 성북구,186699,435585,"	4121010700103680005",826,,B_,전기타,평지,부정형,지정되지않음,세로한면(가),지정되지않음,"340,000","310,000",0,0,0
2409,"	20181020184121040017976",거래신고,매매,토지만 거래,2018-07-20,2018-10-05,경기도 광명시 가학동 379-12,,,,,"5,456",0,"1,320,000,000",자연녹지지역,대,나지,지분없음,0.0000/0.0000,국내법인,국내개인,서울특별시 강남구,186506,435597,"	4121010700103790012","1,487",,B_,자연림,완경사,사다리형,남서향,광대로한면,지정되지않음,"105,300","97,400",0,"85,900","85,900"
2410,"	20181120184121040020043",거래신고,매매,토지만 거래,2018-09-11,2018-11-05,경기도 광명시 가학동 379-12,,,,,132,0,"67,600,000",자연녹지지역,대,나지,지분없음,0.0000/0.0000,국내개인,국내법인,경기도 김포시,186506,435597,"	4121010700103790012","1,487",,B_,자연림,완경사,사다리형,남서향,광대로한면,지정되지않음,"105,300","97,400",0,"85,900","85,900"
2411,"	20181120184121040020037",거래신고,매매,토지만 거래,2018-09-14,2018-11-05,경기도 광명시 가학동 379-12,,,,,165,0,"84,500,000",자연녹지지역,대,나지,지분없음,0.0000/0.0000,국내개인,국내법인,경기도 이천시,186506,435597,"	4121010700103790012","1,487",,B_,자연림,완경사,사다리형,남서향,광대로한면,지정되지않음,"105,300","97,400",0,"85,900","85,900"
2412,"	20181120184121040020166",거래신고,매매,토지만 거래,2018-09-19,2018-11-09,경기도 광명시 가학동 379-12,,,,,66,0,"33,800,000",자연녹지지역,임,나지,지분없음,0.0000/0.0000,국내개인,국내법인,서울특별시 양천구,186506,435597,"	4121010700103790012","1,487",,B_,자연림,완경사,사다리형,남서향,광대로한면,지정되지않음,"105,300","97,400",0,"85,900","85,900"
